id,created_at,text
553005942863052801,2015-01-08 01:51:05,Looks like Tom's gone out. I saw him check in at Umami Burger: http://t.co/vLT1u3gHmf
552978177006792704,2015-01-08 00:00:45,Looks like Tom's gone out. I saw him check in at The Neon Museum: http://t.co/a6FstNI0Ep
552915434304208896,2015-01-07 19:51:26,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/zBXgcdt7Bc
552915432492236800,2015-01-07 19:51:26,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/sHBmXUtYf1
552915430147653632,2015-01-07 19:51:25,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/BG2oNOyK0R
552847941736861696,2015-01-07 15:23:15,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/JCClnWvkDU
552606314229420032,2015-01-06 23:23:06,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/W3c6gUXjj5
552594192367878145,2015-01-06 22:34:56,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/LXVRbLBbnK
552581781183270914,2015-01-06 21:45:37,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/YNVnN0CK2G
552581778146619392,2015-01-06 21:45:37,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/6K4JBwn1S7
552581772203282432,2015-01-06 21:45:35,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/H6eROlMULA
552576289853693954,2015-01-06 21:23:48,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/hsUR292HVw
552566104523300864,2015-01-06 20:43:20,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/9YcuduWYhD
552560639009648640,2015-01-06 20:21:37,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/djPYfoCqfY
552560635629043712,2015-01-06 20:21:36,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/mF0d3WF1TJ
552560632181293057,2015-01-06 20:21:35,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/t9MggXIJb9
552560625529131010,2015-01-06 20:21:33,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/ppYPHBygAN
552555082949349376,2015-01-06 19:59:32,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/xTgaOV1nPy
552555079547777026,2015-01-06 19:59:31,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/z509RVvBfg
552549505569398786,2015-01-06 19:37:22,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/gvaUjwma8y
552544310705786880,2015-01-06 19:16:44,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/VHu0x0mdoQ
552538313706733570,2015-01-06 18:52:54,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/gKek77RXFx
552538310401613824,2015-01-06 18:52:53,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/bKmgBligVg
552538303489400832,2015-01-06 18:52:51,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/AbS09dpkcz
552533158919688194,2015-01-06 18:32:25,Looks like Tom's gone out. I saw him check in at Las Vegas Convention Center: http://t.co/t7mx5L6v2b
552532106669481985,2015-01-06 18:28:14,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/AtGn91ETfn
552526715189469186,2015-01-06 18:06:49,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/oD0lt54OkM
552349861107232770,2015-01-06 06:24:03,"Looks like Tom's gone out. I saw him check in at Stratosphere Casino, Hotel &amp; Tower: http://t.co/Zhb2nb1tJX"
552286668825567232,2015-01-06 02:12:57,Looks like Tom's gone out. I saw him check in at San Francisco International Airport (SFO): http://t.co/TGnD3bkU7l
551913892507815937,2015-01-05 01:31:40,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/Twine"
551864613642723329,2015-01-04 22:15:51,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
#Twine"
551790464803041280,2015-01-04 17:21:13,Looks like Tom's gone out. I saw him check in at Mission Beach Cafe: http://t.co/6Zzqkh21hI
551720194088120322,2015-01-04 12:41:59,"Gosh, it's getting chilly outside. It must be 38F (that's 3°C). If I had a nest I'd turn on the heating. Hint hint."
551674864659365888,2015-01-04 09:41:52,"Gosh, it's getting chilly outside. It must be 37F (that's 3°C). If I had a nest I'd turn on the heating. Hint hint."
551486849001476096,2015-01-03 21:14:45,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
\||| Twine"
551315685868318720,2015-01-03 09:54:37,"Gosh, it's getting chilly outside. It must be 36F (that's 2°C). If I had a nest I'd turn on the heating. Hint hint."
551279103949930496,2015-01-03 07:29:15,"Gosh, it's getting chilly outside. It must be 37F (that's 3°C). If I had a nest I'd turn on the heating. Hint hint."
551122762618920960,2015-01-02 21:08:00,"Welcome home, @tomcoates!"
550953072906993664,2015-01-02 09:53:43,"Gosh, it's getting chilly outside. It must be 37F (that's 3°C). If I had a nest I'd turn on the heating. Hint hint."
550758564462350336,2015-01-01 21:00:49,"Welcome home, @tomcoates!"
550565400002719744,2015-01-01 08:13:15,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
550424857817935872,2014-12-31 22:54:47,"Welcome home, @tomcoates!"
550375245543403520,2014-12-31 19:37:38,"Looks like Tom's gone out. I saw him check in at Apple Store, San Francisco: http://t.co/UM6nMJweMN"
550372575055187969,2014-12-31 19:27:01,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
550258941926846465,2014-12-31 11:55:29,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{via Twine}"
549716848200417281,2014-12-30 00:01:24,"Welcome home, @tomcoates!"
549614160821354496,2014-12-29 17:13:21,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
549532424959700992,2014-12-29 11:48:34,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/Q5etgL6oRl
549523007736385536,2014-12-29 11:11:09,Looks like Tom's gone out. I saw him check in at London Heathrow Airport (LHR): http://t.co/mjJvC583hZ
549501817663787009,2014-12-29 09:46:57,Looks like Tom's gone out. I saw him check in at London Paddington Railway Station (PAD): http://t.co/sUenHQ1yLf
548938831442219008,2014-12-27 20:29:50,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/zfHP29JqvU
548504989707300864,2014-12-26 15:45:54,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/8mUKMYY4HR
548496422287732736,2014-12-26 15:11:52,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/4jWcwFOF2J
548250829019697152,2014-12-25 22:55:58,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/Aklz8GvJ8G
548250826276622336,2014-12-25 22:55:57,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/3GqLKiU1G4
548242553863405568,2014-12-25 22:23:05,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/OOazcP4cEp
548242551560736768,2014-12-25 22:23:04,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/83agE9DsuL
548242549027385346,2014-12-25 22:23:04,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/gAobgTWxhu
548242545873289216,2014-12-25 22:23:03,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/pneBWS4fh6
548242543180517376,2014-12-25 22:23:02,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/vQ1KQW3I92
548242539258859520,2014-12-25 22:23:01,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/X0lKH8BlB0
548161407712526336,2014-12-25 17:00:38,I hope everyone who celebrates Christmas is having a lovely day today!
547884025029726208,2014-12-24 22:38:25,Huh. Looks like Rain.
547772934862172160,2014-12-24 15:16:59,Huh. Looks like Light Drizzle.
546584890352099328,2014-12-21 08:36:07,Huh. Looks like Light Drizzle.
546285455390814208,2014-12-20 12:46:16,Looks like Tom's gone out. I saw him check in at Bob Bob Ricard: http://t.co/W0uVcxHOGk
546231076465934336,2014-12-20 09:10:11,Huh. Looks like Light Rain.
545918135208271874,2014-12-19 12:26:40,Huh. Looks like Light Rain.
545453755949662209,2014-12-18 05:41:24,Huh. Looks like Rain.
545378231202091008,2014-12-18 00:41:17,Huh. Looks like Light Rain.
545016586558771201,2014-12-17 00:44:14,Huh. Looks like Rain.
544992993196130306,2014-12-16 23:10:29,"Welcome home, @tomcoates!"
544823849003786240,2014-12-16 11:58:22,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
544807065961893888,2014-12-16 10:51:41,Huh. Looks like Rain.
544684055728783360,2014-12-16 02:42:53,"Welcome home, @tomcoates!"
544560996640362496,2014-12-15 18:33:53,Huh. Looks like Light Rain.
544399527911116800,2014-12-15 07:52:16,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/4jgTchSK6f
544364753708408832,2014-12-15 05:34:05,Huh. Looks like Light Rain.
544265268873408513,2014-12-14 22:58:46,"Welcome home, @tomcoates!"
543920822365462528,2014-12-14 00:10:04,"It's just hit 69 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
#Twine"
543870845551382529,2014-12-13 20:51:28,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/uvCF6ZpsAy
543834877221961728,2014-12-13 18:28:33,"Welcome home, @tomcoates!"
543831233093185536,2014-12-13 18:14:04,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
543821768566525953,2014-12-13 17:36:28,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
543604315060195329,2014-12-13 03:12:23,Huh. Looks like Heavy Rain.
543584881767616513,2014-12-13 01:55:09,"Welcome home, @tomcoates!"
543523335372820480,2014-12-12 21:50:35,Looks like Tom's gone out. I saw him check in at Linea Caffe: http://t.co/gjwIcxJiGV
543459264761974784,2014-12-12 17:36:00,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
543404123379728385,2014-12-12 13:56:53,Huh. Looks like Light Rain.
543051162032046081,2014-12-11 14:34:21,Huh. Looks like Light Rain/Windy.
542863171867148289,2014-12-11 02:07:20,Huh. Looks like Light Rain.
542863100433948677,2014-12-11 02:07:03,"Welcome home, @tomcoates!"
542544925791764481,2014-12-10 05:02:44,"Behave yourself @danhon, or you won't get invited back!"
542437640750915584,2014-12-09 21:56:26,Looks like Tom's gone out. I saw him check in at Linea Caffe: http://t.co/ipyjhSrSHt
542390293312446466,2014-12-09 18:48:17,"Welcome home, @tomcoates!"
542132743098744832,2014-12-09 01:44:52,RT @rasmusskjoldan: The key things in my life (says my phone) is a house talking to the internet. #TrippleMeta @houseofcoates http://t.co/p…
542015298048884736,2014-12-08 17:58:11,"Welcome home, @tomcoates!"
542013647456075777,2014-12-08 17:51:38,Looks like Tom's gone out. I saw him check in at Craftsman and Wolves: http://t.co/iIrrh8LTL8
542007094703312896,2014-12-08 17:25:36,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
541818896639352833,2014-12-08 04:57:46,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
541796341949952000,2014-12-08 03:28:08,"Just checked on the grumpy ficus. Soil seems wet enough for him. It would be nice if he stopped complaining, but I wouldn't bet on it."
541458582202761216,2014-12-07 05:06:00,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
541397935985287168,2014-12-07 01:05:01,"Welcome home, @tomcoates!"
541385690723143680,2014-12-07 00:16:21,Looks like Tom's gone out. I saw him check in at Woodhouse Fish Co.: http://t.co/iNZLOytSRr
541110357365121024,2014-12-06 06:02:17,Huh. Looks like Light Rain.
541109337977286656,2014-12-06 05:58:14,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
541061763316596738,2014-12-06 02:49:11,"Welcome home, @tomcoates!"
541050131643375616,2014-12-06 02:02:58,Looks like Tom's gone out. I saw him check in at Dalva: http://t.co/5Gwf1bTUAP
540930563620999168,2014-12-05 18:07:51,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
540781486849671168,2014-12-05 08:15:28,Looks like Tom's gone out. I saw him check in at Barracuda Sushi: http://t.co/rh95ozjDNu
540757724326535170,2014-12-05 06:41:02,"Welcome home, @tomcoates!"
540548015141158912,2014-12-04 16:47:44,I've read this review several times and I can't find even one mention of my temperature sensors! http://t.co/3K7E9eWDNx
540547832365604864,2014-12-04 16:47:00,@johndodds I think he's too scared to get on the scales...
540390848471777280,2014-12-04 06:23:12,It's getting warm in here today. I'd say it's probably reached something like 73. That's a little warmer than I usually like it.
540377298416177153,2014-12-04 05:29:22,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/fL7s0hfxKH
540335632305115136,2014-12-04 02:43:48,Huh. Looks like Light Rain.
540331696605102080,2014-12-04 02:28:10,"Welcome home, @tomcoates!"
540250770382540800,2014-12-03 21:06:35,Looks like Tom's gone out. I saw him check in at Tacolicious: http://t.co/Q8W56gQjz4
540250766540541952,2014-12-03 21:06:34,Looks like Tom's gone out. I saw him check in at Craftsman and Wolves: http://t.co/iIrrh8LTL8
540236481462538240,2014-12-03 20:09:48,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/egrhNOe2a2
540232144308957184,2014-12-03 19:52:34,Huh. Looks like Light Rain/Windy.
540200545156599808,2014-12-03 17:47:01,Huh. Looks like Rain.
540154417425940480,2014-12-03 14:43:43,Huh. Looks like Light Rain.
540051952705753088,2014-12-03 07:56:33,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
539950788521775105,2014-12-03 01:14:34,"Welcome home, @tomcoates!"
539920027449692160,2014-12-02 23:12:20,Huh. Looks like Light Rain.
539836578991206402,2014-12-02 17:40:44,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
539620311248154624,2014-12-02 03:21:22,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
539568438310891521,2014-12-01 23:55:15,Huh. Looks like Light Rain.
539555271723720705,2014-12-01 23:02:55,"Welcome home, @tomcoates!"
539495159927275520,2014-12-01 19:04:04,Looks like Tom's gone out. I saw him check in at Van Pelt &amp; Yee: http://t.co/iERBaKiN5b
539257165161443328,2014-12-01 03:18:21,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
539244295300349952,2014-12-01 02:27:13,Huh. Looks like Light Rain.
539047956058750976,2014-11-30 13:27:02,Huh. Looks like Light Rain.
538862640232415232,2014-11-30 01:10:39,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
538822041856909313,2014-11-29 22:29:20,Looks like Tom's gone out. I saw him check in at Flight 001: http://t.co/h8f0ZcZNhX
538822036819554306,2014-11-29 22:29:19,Looks like Tom's gone out. I saw him check in at Smitten Ice Cream: http://t.co/6TnlsPpShj
538816928044027904,2014-11-29 22:09:01,Looks like Tom's gone out. I saw him check in at Miette Patisserie: http://t.co/FP8E3wnVle
538811775463227392,2014-11-29 21:48:32,Looks like Tom's gone out. I saw him check in at Chantal Guillon Macarons &amp; Tea: http://t.co/ktP5e3IH4I
538811770912387072,2014-11-29 21:48:31,Looks like Tom's gone out. I saw him check in at Christopher Elbow Chocolates: http://t.co/DSYKz1VDR8
538806859831209985,2014-11-29 21:29:00,Looks like Tom's gone out. I saw him check in at Fatted Calf: http://t.co/r58f4lVdxq
538806856928747521,2014-11-29 21:28:59,Looks like Tom's gone out. I saw him check in at Isotope Comics: http://t.co/4JQAIonskD
538790510807498752,2014-11-29 20:24:02,"Welcome home, @tomcoates!"
538788632883372032,2014-11-29 20:16:34,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/XluJcOtygI
538779196248825857,2014-11-29 19:39:05,Looks like Tom's gone out. I saw him check in at The Vestry: http://t.co/JOTRb3hucb
538778670165655553,2014-11-29 19:36:59,It's getting warm in here today. I'd say it's probably reached something like 73. That's a little warmer than I usually like it.
538742382062469120,2014-11-29 17:12:47,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
538672927403966464,2014-11-29 12:36:48,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
538611415909933056,2014-11-29 08:32:23,Huh. Looks like Light Rain.
538568345445228544,2014-11-29 05:41:14,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
\||| Twine"
538486620325154816,2014-11-29 00:16:29,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
538196080308289536,2014-11-28 05:01:59,"Welcome home, @tomcoates!"
537937083512651778,2014-11-27 11:52:49,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
537408632510746624,2014-11-26 00:52:57,"Welcome home, @tomcoates!"
537401134097645568,2014-11-26 00:23:09,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
537050254282338304,2014-11-25 01:08:53,"Welcome home, @tomcoates!"
536972437888724993,2014-11-24 19:59:40,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
536740298022731778,2014-11-24 04:37:13,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
536699529765351424,2014-11-24 01:55:13,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
536622630821175297,2014-11-23 20:49:39,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
536385385916805120,2014-11-23 05:06:56,Looks like Tom's gone out. I saw him check in at M.Y. China: http://t.co/qB7fnh7CED
536335692218257408,2014-11-23 01:49:28,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
536219104483770368,2014-11-22 18:06:11,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
536188485959692288,2014-11-22 16:04:31,Huh. Looks like Rain.
536060488535506945,2014-11-22 07:35:54,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/lBYQQvfAsl
535966034675924992,2014-11-22 01:20:35,"Welcome home, @tomcoates!"
535637823656046592,2014-11-21 03:36:23,Huh. Looks like Rain.
535628081776820224,2014-11-21 02:57:40,"Welcome home, @tomcoates!"
535514474934177792,2014-11-20 19:26:14,Huh. Looks like Light Rain.
535263835863937028,2014-11-20 02:50:17,"Welcome home, @tomcoates!"
535238713803276289,2014-11-20 01:10:28,Looks like Tom's gone out. I saw him check in at The Sycamore: http://t.co/PlVBFsWCbG
535175467968790528,2014-11-19 20:59:09,Looks like Tom's gone out. I saw him check in at Mau: http://t.co/DI1q1UqiU0
535099739885535232,2014-11-19 15:58:14,Huh. Looks like Light Rain.
534892177990897665,2014-11-19 02:13:27,"Welcome home, @tomcoates!"
534778354600525824,2014-11-18 18:41:10,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
534613019050127360,2014-11-18 07:44:11,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
534587001635627008,2014-11-18 06:00:47,"Welcome home, @tomcoates!"
534481561115443200,2014-11-17 23:01:49,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
534231637203378177,2014-11-17 06:28:42,Looks like Tom's gone out. I saw him check in at House of Coates: http://t.co/jY8SdlITl3
534209565379010560,2014-11-17 05:01:00,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
\||| Twine"
534103818154565632,2014-11-16 22:00:48,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
533420228286619648,2014-11-15 00:44:27,"Welcome home, @tomcoates!"
533368208133484544,2014-11-14 21:17:44,Looks like Tom's gone out. I saw him check in at SoMa StrEat Food Park: http://t.co/nLo0SsO85l
533363368967806976,2014-11-14 20:58:31,Looks like Tom's gone out. I saw him check in at Sightglass Coffee: http://t.co/0DX28Ggrfu
533355407004434433,2014-11-14 20:26:52,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/gMetnIWFlW
533355402776543232,2014-11-14 20:26:51,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/H3vYxmbiz6
533321560061652993,2014-11-14 18:12:23,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
533099309957672960,2014-11-14 03:29:14,"Welcome home, @tomcoates!"
533082408246317057,2014-11-14 02:22:04,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/Ex3DhzjpuG
533082406321139714,2014-11-14 02:22:04,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/j8i2Rz3KAG
533082403418689536,2014-11-14 02:22:03,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/tkvQRZfGD9
533082400637874179,2014-11-14 02:22:03,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/4sbmrewKkJ
533082397806723072,2014-11-14 02:22:02,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/gBFGaJxEkF
533082392425431041,2014-11-14 02:22:01,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/ZrpPcLiGqn
533074658271453184,2014-11-14 01:51:17,Looks like Tom's gone out. I saw him check in at THE NWBLK: http://t.co/MVfZLlIsnw
533070904784609280,2014-11-14 01:36:22,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/naKgGYLkUu
533068113613684736,2014-11-14 01:25:16,Looks like Tom's gone out. I saw him check in at Blue Bottle Coffee: http://t.co/ytHNEGdzMl
533011136120385536,2014-11-13 21:38:52,Huh. Looks like Light Drizzle.
532953709651972096,2014-11-13 17:50:40,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
532823107216875521,2014-11-13 09:11:42,Huh. Looks like Light Rain.
532596737656254464,2014-11-12 18:12:12,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
532417721527721984,2014-11-12 06:20:51,"Welcome home, @tomcoates!"
532314684125220864,2014-11-11 23:31:25,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
532296268085985281,2014-11-11 22:18:14,Looks like Tom's gone out. I saw him check in at Linea Caffe: http://t.co/gjwIcxrHyR
532296265057705984,2014-11-11 22:18:13,Looks like Tom's gone out. I saw him check in at Curry Up Now: http://t.co/9XhOoLTCE2
532236455402561536,2014-11-11 18:20:34,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
532233433188409346,2014-11-11 18:08:33,"It was getting a bit dark, so I turned on the light by the TV."
532094808974954499,2014-11-11 08:57:42,I don't think the light by the TV needs to be on any more. I'll turn it off.
532027642317651968,2014-11-11 04:30:49,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
531994566564790272,2014-11-11 02:19:23,Tom's turned on the 'Open' sign in the Sitting Room. I wonder why...
531972265706270720,2014-11-11 00:50:46,"Welcome home, @tomcoates!"
531898555045539840,2014-11-10 19:57:52,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/NagA6Kbw1f
531849830625443840,2014-11-10 16:44:15,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
531601834881089536,2014-11-10 00:18:48,"Just checked on the grumpy ficus. Soil seems wet enough for him. It would be nice if he stopped complaining, but I wouldn't bet on it."
531600235597144065,2014-11-10 00:12:27,Tom's turned on the 'Open' sign in the Sitting Room. I wonder why...
531245092900995072,2014-11-09 00:41:14,"It was getting a bit dark, so I turned on the light by the TV."
531222242953539584,2014-11-08 23:10:27,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
531208136364163074,2014-11-08 22:14:23,Looks like Tom's gone out. I saw him check in at Ritual Coffee Roasters: http://t.co/Bk8ZWziUtR
531192603518451712,2014-11-08 21:12:40,Tom's turned on the 'Open' sign in the Sitting Room. I wonder why...
531156347535237120,2014-11-08 18:48:36,I don't think the light by the TV needs to be on any more. I'll turn it off.
531154333459824640,2014-11-08 18:40:36,Looks like Tom's gone out. I saw him check in at St. Francis Fountain: http://t.co/eR7f12dg68
530850996923416577,2014-11-07 22:35:15,Looks like Tom's gone out. I saw him check in at The Ramp: http://t.co/k6CIpNLiAs
530850994276823040,2014-11-07 22:35:14,Looks like Tom's gone out. I saw him check in at Product Club: http://t.co/kgsXUkU5BL
530777251802279937,2014-11-07 17:42:12,"Welcome home, @tomcoates!"
530592192898039809,2014-11-07 05:26:51,"Just checked on the grumpy ficus. Soil seems wet enough for him. It would be nice if he stopped complaining, but I wouldn't bet on it."
530591670229032961,2014-11-07 05:24:46,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
530591505552273408,2014-11-07 05:24:07,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/via #Twine"
530591454260129793,2014-11-07 05:23:55,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/Twine/"
530591418986016768,2014-11-07 05:23:46,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
\||| Twine"
530591044891856896,2014-11-07 05:22:17,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
{Twine}"
530590943943352321,2014-11-07 05:21:53,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/Twine"
530590941686796288,2014-11-07 05:21:53,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
(via #Twine)"
530482600260141056,2014-11-06 22:11:22,"Welcome home, @tomcoates!"
530420733860909056,2014-11-06 18:05:32,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
530169261969252352,2014-11-06 01:26:16,"Welcome home, @tomcoates!"
530059480047046657,2014-11-05 18:10:02,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
529838855307132929,2014-11-05 03:33:21,Tom's turned on the 'Open' sign in the Sitting Room. I wonder why...
529829716124250113,2014-11-05 02:57:02,"Welcome home, @tomcoates!"
529788005871923200,2014-11-05 00:11:18,Looks like Tom's gone out. I saw him check in at Product Club: http://t.co/jTuTIjLBvW
529700406910148608,2014-11-04 18:23:13,@annaleen Sorry - I was trying to make @migurski happy...
529693973036937217,2014-11-04 17:57:39,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
529539772055027712,2014-11-04 07:44:54,"It was getting a bit dark, so I turned on the light by the TV."
529539756930392064,2014-11-04 07:44:51,I don't think the light by the TV needs to be on any more. I'll turn it off.
529444752077647872,2014-11-04 01:27:20,"Welcome home, @tomcoates!"
529406366138761216,2014-11-03 22:54:48,Looks like Tom's gone out. I saw him check in at Stable Cafe: http://t.co/BSkx2gLcaA
529327980922044416,2014-11-03 17:43:19,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
(via #Twine)"
529327066404368385,2014-11-03 17:39:41,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/Twine"
529326182207352832,2014-11-03 17:36:10,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
529075444260171776,2014-11-03 00:59:50,@urich_jr I'm not afraid of ants - I'm much larger than they are - but I don't like them very much. @tomcoates puts down ant traps.
529048798237306880,2014-11-02 23:13:57,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
(via #Twine)"
528425170336509952,2014-11-01 05:55:52,Looks like Tom's off doing something. He posted a photo to Instagram: http://t.co/A24QVyDLey
528405242569056256,2014-11-01 04:36:41,I don't think the light by the TV needs to be on any more. I'll turn it off.
528389600625315840,2014-11-01 03:34:32,"It was getting a bit dark, so I turned on the light by the TV."
528357425846706177,2014-11-01 01:26:41,Tom's turned on the 'Open' sign in the Sitting Room. I wonder why...
528334204783046658,2014-10-31 23:54:25,"Welcome home, @tomcoates!"
528239804191092736,2014-10-31 17:39:18,Huh. Looks like Rain.
527992861581934593,2014-10-31 01:18:02,"Welcome home, @tomcoates!"
